index,zipCode,PovertyEst,avgAnnCount,avgDeathsPerYear,deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyCount,studyPerCap,binnedInc
12398,38913,3633,98.0,43,228.6,527.3,33141,14717,25.0,0,0.0,
12399,38914,3633,98.0,43,228.6,527.3,33141,14717,25.0,0,0.0,
12400,38915,3633,98.0,43,228.6,527.3,33141,14717,25.0,0,0.0,
12401,38916,3633,98.0,43,228.6,527.3,33141,14717,25.0,0,0.0,
12402,38917,1763,57.0,28,191.7,401.5,38219,10243,17.9,0,0.0,
12403,38920,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12404,38921,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12405,38922,2832,90.0,39,235.8,561.9,34494,12447,23.4,0,0.0,
12406,38923,1763,57.0,28,191.7,401.5,38219,10243,17.9,0,0.0,
12407,38924,7717,110.0,48,239.7,554.1,22640,18340,44.0,0,0.0,
12408,38925,2536,67.0,28,194.5,473.8,31963,10152,24.7,0,0.0,
12409,38927,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12410,38928,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12411,38929,5287,141.0,60,225.1,541.3,33650,21578,24.8,0,0.0,
12412,38930,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12413,38940,5287,141.0,60,225.1,541.3,33650,21578,24.8,0,0.0,
12414,38941,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12415,38943,1763,57.0,28,191.7,401.5,38219,10243,17.9,0,0.0,
12416,38944,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12417,38945,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12418,38946,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12419,38947,1763,57.0,28,191.7,401.5,38219,10243,17.9,0,0.0,
12420,38948,2832,90.0,39,235.8,561.9,34494,12447,23.4,0,0.0,
12421,38949,12011,180.0,70,168.3,441.6,40797,53154,25.9,0,0.0,
12422,38950,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12423,38951,3633,98.0,43,228.6,527.3,33141,14717,25.0,0,0.0,
12424,38952,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12425,38954,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12426,38957,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12427,38958,11794,165.0,76,234.6,511.5,26439,30999,40.1,0,0.0,
12428,38961,2832,90.0,39,235.8,561.9,34494,12447,23.4,0,0.0,
12429,38962,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12430,38963,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12431,38964,2712,40.0,24,254.5,432.5,26204,7486,36.2,0,0.0,
12432,38965,2832,90.0,39,235.8,561.9,34494,12447,23.4,0,0.0,
12433,38966,4596,70.0,37,235.0,447.4,28456,14588,37.4,0,0.0,
12434,38967,2536,67.0,28,194.5,473.8,31963,10152,24.7,0,0.0,
12435,39038,3480,55.0,22,220.9,560.9,25562,8669,40.3,0,0.0,
12436,39039,8112,139.0,58,207.4,493.2,30313,27387,34.6,0,0.0,
12437,39040,8112,139.0,58,207.4,493.2,30313,27387,34.6,0,0.0,
12438,39041,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12439,39042,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12440,39044,6967,146.0,58,183.7,461.8,34338,27222,25.9,0,0.0,
12441,39045,13115,430.0,269,292.5,460.5,66671,103465,13.1,0,0.0,
12442,39046,13115,430.0,269,292.5,460.5,66671,103465,13.1,0,0.0,
12443,39047,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12444,39051,5751,118.0,59,236.0,475.7,32239,22763,27.1,0,0.0,
12445,39054,1710,33.0,13,215.1,543.8,27877,4585,37.4,0,0.0,
12446,39056,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12447,39057,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12448,39059,7317,169.0,65,194.9,513.2,35314,28773,26.0,0,0.0,
12449,39061,1710,33.0,13,215.1,543.8,27877,4585,37.4,0,0.0,
12450,39062,6967,146.0,58,183.7,461.8,34338,27222,25.9,0,0.0,
12451,39063,7717,110.0,48,239.7,554.1,22640,18340,44.0,0,0.0,
12452,39066,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12453,39067,4449,104.0,52,200.3,423.0,32521,19043,23.6,0,0.0,
12454,39069,2764,42.0,17,199.1,491.8,26408,7507,38.5,0,0.0,
12455,39071,13115,430.0,269,292.5,460.5,66671,103465,13.1,0,0.0,
12456,39073,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12457,39074,7580,158.0,62,211.0,535.9,32049,28265,26.9,0,0.0,
12458,39078,7317,169.0,65,194.9,513.2,35314,28773,26.0,0,0.0,
12459,39079,7717,110.0,48,239.7,554.1,22640,18340,44.0,0,0.0,
12460,39082,6967,146.0,58,183.7,461.8,34338,27222,25.9,0,0.0,
12461,39083,7317,169.0,65,194.9,513.2,35314,28773,26.0,0,0.0,
12462,39086,3430,43.0,18,175.9,432.6,26083,9150,42.6,0,0.0,
12463,39088,8112,139.0,58,207.4,493.2,30313,27387,34.6,0,0.0,
12464,39090,4449,104.0,52,200.3,423.0,32521,19043,23.6,0,0.0,
12465,39092,7580,158.0,62,211.0,535.9,32049,28265,26.9,0,0.0,
12466,39095,7717,110.0,48,239.7,554.1,22640,18340,44.0,0,0.0,
12467,39096,3430,43.0,18,175.9,432.6,26083,9150,42.6,0,0.0,
12468,39097,3480,55.0,22,220.9,560.9,25562,8669,40.3,0,0.0,
12469,39108,4449,104.0,52,200.3,423.0,32521,19043,23.6,2,105.0254687,
12470,39110,13115,430.0,269,292.5,460.5,66671,103465,13.1,1,9.665104142,
12471,39111,6967,146.0,58,183.7,461.8,34338,27222,25.9,0,0.0,
12472,39113,431,7.0,4,257.8,448.4,37096,1337,39.5,0,0.0,
12473,39114,6967,146.0,58,183.7,461.8,34338,27222,25.9,0,0.0,
12474,39115,3480,55.0,22,220.9,560.9,25562,8669,40.3,0,0.0,
12475,39116,3345,75.0,40,200.5,376.2,38975,16059,20.8,0,0.0,
12476,39117,7580,158.0,62,211.0,535.9,32049,28265,26.9,0,0.0,
12477,39119,5064,107.0,48,205.1,461.3,31835,19543,26.5,1,51.1692166,
12478,39120,9586,194.0,89,212.3,470.0,32327,31254,32.9,21,671.913995,
12479,39140,2778,82.0,33,211.9,527.4,38471,12622,22.3,0,0.0,
12480,39144,3430,43.0,18,175.9,432.6,26083,9150,42.6,0,0.0,
12481,39145,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12482,39146,7717,110.0,48,239.7,554.1,22640,18340,44.0,0,0.0,
12483,39149,6967,146.0,58,183.7,461.8,34338,27222,25.9,0,0.0,
12484,39150,3430,43.0,18,175.9,432.6,26083,9150,42.6,0,0.0,
12485,39152,3345,75.0,40,200.5,376.2,38975,16059,20.8,0,0.0,
12486,39153,3345,75.0,40,200.5,376.2,38975,16059,20.8,0,0.0,
12487,39154,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12488,39156,10290,250.0,103,192.1,469.1,40397,47485,21.7,0,0.0,
12489,39157,13115,430.0,269,292.5,460.5,66671,103465,13.1,1,9.665104142,
12490,39159,1710,33.0,13,215.1,543.8,27877,4585,37.4,0,0.0,
12491,39160,4449,104.0,52,200.3,423.0,32521,19043,23.6,0,0.0,
12492,39162,8112,139.0,58,207.4,493.2,30313,27387,34.6,0,0.0,
12493,39166,3480,55.0,22,220.9,560.9,25562,8669,40.3,0,0.0,
12494,39167,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12495,39168,3345,75.0,40,200.5,376.2,38975,16059,20.8,0,0.0,
12496,39169,7717,110.0,48,239.7,554.1,22640,18340,44.0,0,0.0,
12497,39170,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12498,39174,13115,430.0,269,292.5,460.5,66671,103465,13.1,0,0.0,
12499,39175,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12500,39176,1763,57.0,28,191.7,401.5,38219,10243,17.9,0,0.0,
12501,39177,431,7.0,4,257.8,448.4,37096,1337,39.5,0,0.0,
12502,39179,8112,139.0,58,207.4,493.2,30313,27387,34.6,0,0.0,
12503,39180,10290,250.0,103,192.1,469.1,40397,47485,21.7,0,0.0,
12504,39183,10290,250.0,103,192.1,469.1,40397,47485,21.7,0,0.0,
12505,39189,5751,118.0,59,236.0,475.7,32239,22763,27.1,0,0.0,
12506,39191,7317,169.0,65,194.9,513.2,35314,28773,26.0,0,0.0,
12507,39192,4449,104.0,52,200.3,423.0,32521,19043,23.6,0,0.0,
12508,39193,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12509,39194,8112,139.0,58,207.4,493.2,30313,27387,34.6,0,0.0,
12510,39201,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12511,39202,55541,1189.0,413,175.5,502.3,38454,242891,23.6,22,90.57560799,
12512,39203,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12513,39204,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12514,39206,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12515,39208,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12516,39209,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12517,39211,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12518,39212,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12519,39213,55541,1189.0,413,175.5,502.3,38454,242891,23.6,3,12.35121927,
12520,39216,55541,1189.0,413,175.5,502.3,38454,242891,23.6,109,448.7609669,
12521,39217,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12522,39218,15792,697.0,222,157.3,483.7,58368,149039,11.1,0,0.0,
12523,39232,15792,697.0,222,157.3,483.7,58368,149039,11.1,1,6.709653178,
12524,39272,55541,1189.0,413,175.5,502.3,38454,242891,23.6,0,0.0,
12525,39301,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12526,39305,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12527,39307,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12528,39309,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12529,39320,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12530,39322,5032,101.0,49,209.4,431.7,35425,20566,24.7,0,0.0,
12531,39323,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12532,39325,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12533,39326,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12534,39327,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12535,39328,2615,55.0,22,171.0,432.0,33015,9969,28.2,0,0.0,
12536,39330,3634,100.0,41,191.4,466.5,34910,16006,22.4,0,0.0,
12537,39332,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12538,39335,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12539,39336,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12540,39337,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12541,39338,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12542,39339,4740,114.0,45,181.7,474.4,34403,18317,26.3,0,0.0,
12543,39341,3420,54.0,27,204.2,423.5,28730,11043,31.3,0,0.0,
12544,39342,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12545,39345,4736,116.0,48,185.3,457.9,35185,21747,22.3,0,0.0,
12546,39346,4740,114.0,45,181.7,474.4,34403,18317,26.3,0,0.0,
12547,39347,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12548,39348,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12549,39350,6010,137.0,59,181.3,419.5,37686,29463,20.7,0,0.0,
12550,39352,2615,55.0,22,171.0,432.0,33015,9969,28.2,0,0.0,
12551,39354,2615,55.0,22,171.0,432.0,33015,9969,28.2,0,0.0,
12552,39355,3634,100.0,41,191.4,466.5,34910,16006,22.4,0,0.0,
12553,39356,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12554,39358,2615,55.0,22,171.0,432.0,33015,9969,28.2,0,0.0,
12555,39359,7580,158.0,62,211.0,535.9,32049,28265,26.9,0,0.0,
12556,39360,3634,100.0,41,191.4,466.5,34910,16006,22.4,0,0.0,
12557,39361,3420,54.0,27,204.2,423.5,28730,11043,31.3,0,0.0,
12558,39362,5032,101.0,49,209.4,431.7,35425,20566,24.7,0,0.0,
12559,39363,3634,100.0,41,191.4,466.5,34910,16006,22.4,0,0.0,
12560,39364,16466,397.0,149,161.9,438.8,38869,78524,21.7,0,0.0,
12561,39365,6010,137.0,59,181.3,419.5,37686,29463,20.7,0,0.0,
12562,39366,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12563,39367,5032,101.0,49,209.4,431.7,35425,20566,24.7,0,0.0,
12564,39401,19236,378.0,152,209.2,526.5,36808,75944,26.4,5,65.83798588,
12565,39402,8479,232.0,82,163.5,444.2,51389,60618,14.2,1,16.49675014,
12566,39406,19236,378.0,152,209.2,526.5,36808,75944,26.4,0,0.0,
12567,39421,3488,75.0,35,216.1,464.5,28271,11665,29.8,0,0.0,
12568,39422,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12569,39423,2738,69.0,28,202.6,492.4,32459,12277,22.6,0,0.0,
12570,39425,19236,378.0,152,209.2,526.5,36808,75944,26.4,0,0.0,
12571,39426,10425,326.0,137,208.6,495.5,38465,55191,19.3,0,0.0,
12572,39427,3488,75.0,35,216.1,464.5,28271,11665,29.8,0,0.0,
12573,39428,5064,107.0,48,205.1,461.3,31835,19543,26.5,0,0.0,
12574,39429,7611,146.0,66,205.5,462.7,33428,25563,30.4,0,0.0,
12575,39437,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12576,39439,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12577,39440,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12578,39443,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12579,39451,2636,51.0,24,171.2,355.4,39615,13522,23.6,0,0.0,
12580,39452,3867,98.0,48,210.5,415.7,44811,23373,17.0,0,0.0,
12581,39455,8479,232.0,82,163.5,444.2,51389,60618,14.2,0,0.0,
12582,39456,2636,51.0,24,171.2,355.4,39615,13522,23.6,0,0.0,
12583,39459,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12584,39461,2636,51.0,24,171.2,355.4,39615,13522,23.6,0,0.0,
12585,39462,2738,69.0,28,202.6,492.4,32459,12277,22.6,0,0.0,
12586,39464,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12587,39465,19236,378.0,152,209.2,526.5,36808,75944,26.4,0,0.0,
12588,39466,10425,326.0,137,208.6,495.5,38465,55191,19.3,0,0.0,
12589,39470,10425,326.0,137,208.6,495.5,38465,55191,19.3,0,0.0,
12590,39474,3488,75.0,35,216.1,464.5,28271,11665,29.8,0,0.0,
12591,39475,8479,232.0,82,163.5,444.2,51389,60618,14.2,0,0.0,
12592,39476,2738,69.0,28,202.6,492.4,32459,12277,22.6,0,0.0,
12593,39477,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12594,39478,7611,146.0,66,205.5,462.7,33428,25563,30.4,0,0.0,
12595,39479,5064,107.0,48,205.1,461.3,31835,19543,26.5,0,0.0,
12596,39480,16272,346.0,141,178.6,446.7,37367,68215,24.4,0,0.0,
12597,39481,3751,102.0,42,194.1,468.1,35019,16569,22.7,0,0.0,
12598,39482,8479,232.0,82,163.5,444.2,51389,60618,14.2,0,0.0,
12599,39483,7611,146.0,66,205.5,462.7,33428,25563,30.4,0,0.0,
12600,39501,36288,959.0,398,206.7,497.4,41010,201410,18.8,4,19.85998709,
12601,39503,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12602,39507,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12603,39520,8993,239.0,98,179.8,443.1,46288,46420,19.8,0,0.0,
12604,39525,8993,239.0,98,179.8,443.1,46288,46420,19.8,0,0.0,
12605,39530,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12606,39531,36288,959.0,398,206.7,497.4,41010,201410,18.8,1,4.964996773,
12607,39532,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12608,39534,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12609,39540,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12610,39553,21723,728.0,285,193.7,486.8,48018,141425,15.6,0,0.0,
12611,39556,8993,239.0,98,179.8,443.1,46288,46420,19.8,0,0.0,
12612,39560,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12613,39561,3210,93.0,39,214.2,506.8,41136,18070,19.5,0,0.0,
12614,39562,21723,728.0,285,193.7,486.8,48018,141425,15.6,0,0.0,
12615,39563,21723,728.0,285,193.7,486.8,48018,141425,15.6,0,0.0,
12616,39564,21723,728.0,285,193.7,486.8,48018,141425,15.6,0,0.0,
12617,39565,21723,728.0,285,193.7,486.8,48018,141425,15.6,0,0.0,
12618,39567,21723,728.0,285,193.7,486.8,48018,141425,15.6,0,0.0,
12619,39571,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12620,39572,8993,239.0,98,179.8,443.1,46288,46420,19.8,0,0.0,
12621,39573,3210,93.0,39,214.2,506.8,41136,18070,19.5,0,0.0,
12622,39574,36288,959.0,398,206.7,497.4,41010,201410,18.8,0,0.0,
12623,39576,8993,239.0,98,179.8,443.1,46288,46420,19.8,2,43.08487721,
12624,39577,3210,93.0,39,214.2,506.8,41136,18070,19.5,0,0.0,
12625,39581,21723,728.0,285,193.7,486.8,48018,141425,15.6,20,141.4177126,
12626,39601,7392,194.0,86,212.5,478.1,36118,34649,21.6,3,86.58258536,
12627,39629,7392,194.0,86,212.5,478.1,36118,34649,21.6,0,0.0,
12628,39630,1590,48.0,17,157.0,467.5,36544,7743,20.5,0,0.0,
12629,39631,2641,49.0,24,219.7,437.7,27596,9122,32.5,0,0.0,
12630,39633,2641,49.0,24,219.7,437.7,27596,9122,32.5,0,0.0,
12631,39635,11942,235.0,101,215.8,506.1,30078,39956,30.5,0,0.0,
12632,39638,2891,78.0,33,171.8,425.1,30668,12574,23.2,0,0.0,
12633,39643,7611,146.0,66,205.5,462.7,33428,25563,30.4,0,0.0,
12634,39645,2891,78.0,33,171.8,425.1,30668,12574,23.2,0,0.0,
12635,39647,1590,48.0,17,157.0,467.5,36544,7743,20.5,0,0.0,
12636,39648,11942,235.0,101,215.8,506.1,30078,39956,30.5,0,0.0,
12637,39652,11942,235.0,101,215.8,506.1,30078,39956,30.5,0,0.0,
12638,39653,1590,48.0,17,157.0,467.5,36544,7743,20.5,0,0.0,
12639,39654,2778,82.0,33,211.9,527.4,38471,12622,22.3,0,0.0,
12640,39656,3488,75.0,35,216.1,464.5,28271,11665,29.8,0,0.0,
12641,39657,11942,235.0,101,215.8,506.1,30078,39956,30.5,0,0.0,
12642,39661,1590,48.0,17,157.0,467.5,36544,7743,20.5,0,0.0,
12643,39662,7392,194.0,86,212.5,478.1,36118,34649,21.6,0,0.0,
12644,39663,2778,82.0,33,211.9,527.4,38471,12622,22.3,0,0.0,
12645,39664,2891,78.0,33,171.8,425.1,30668,12574,23.2,0,0.0,
12646,39665,2778,82.0,33,211.9,527.4,38471,12622,22.3,0,0.0,
12647,39666,11942,235.0,101,215.8,506.1,30078,39956,30.5,0,0.0,
12648,39667,3885,77.0,39,202.5,402.1,31607,14638,26.4,0,0.0,
12649,39668,2764,42.0,17,199.1,491.8,26408,7507,38.5,0,0.0,
12650,39669,2641,49.0,24,219.7,437.7,27596,9122,32.5,0,0.0,
12651,39701,13781,285.0,121,185.0,445.6,39937,59710,23.6,0,0.0,
12652,39702,13781,285.0,121,185.0,445.6,39937,59710,23.6,0,0.0,
12653,39705,13781,285.0,121,185.0,445.6,39937,59710,23.6,9,150.7285212,
12654,39730,7122,227.0,80,174.3,501.0,36810,35827,20.1,0,0.0,
12655,39735,1979,38.0,18,151.2,339.0,34548,8299,24.2,0,0.0,
12656,39736,13781,285.0,121,185.0,445.6,39937,59710,23.6,0,0.0,
12657,39737,2191,69.0,28,214.5,549.9,34073,9899,22.1,0,0.0,
12658,39739,3420,54.0,27,204.2,423.5,28730,11043,31.3,0,0.0,
12659,39740,13781,285.0,121,185.0,445.6,39937,59710,23.6,0,0.0,
12660,39741,5649,104.0,47,187.5,427.7,33939,20048,28.4,0,0.0,
12661,39743,13781,285.0,121,185.0,445.6,39937,59710,23.6,0,0.0,
12662,39744,2191,69.0,28,214.5,549.9,34073,9899,22.1,0,0.0,
12663,39745,1979,38.0,18,151.2,339.0,34548,8299,24.2,0,0.0,
12664,39746,7122,227.0,80,174.3,501.0,36810,35827,20.1,0,0.0,
12665,39747,2536,67.0,28,194.5,473.8,31963,10152,24.7,0,0.0,
12666,39751,2191,69.0,28,214.5,549.9,34073,9899,22.1,0,0.0,
12667,39752,2191,69.0,28,214.5,549.9,34073,9899,22.1,0,0.0,
12668,39755,5649,104.0,47,187.5,427.7,33939,20048,28.4,0,0.0,
12669,39756,5649,104.0,47,187.5,427.7,33939,20048,28.4,0,0.0,
12670,39759,13295,160.0,56,147.8,425.4,34429,49800,29.9,5,100.4016064,
12671,39760,13295,160.0,56,147.8,425.4,34429,49800,29.9,0,0.0,
12672,39762,13295,160.0,56,147.8,425.4,34429,49800,29.9,0,0.0,
12673,39766,13781,285.0,121,185.0,445.6,39937,59710,23.6,0,0.0,
12674,39767,2191,69.0,28,214.5,549.9,34073,9899,22.1,0,0.0,
12675,39769,13295,160.0,56,147.8,425.4,34429,49800,29.9,0,0.0,
12676,39771,2191,69.0,28,214.5,549.9,34073,9899,22.1,0,0.0,
12677,39772,1979,38.0,18,151.2,339.0,34548,8299,24.2,0,0.0,
12678,39773,5649,104.0,47,187.5,427.7,33939,20048,28.4,0,0.0,
12679,39776,4151,106.0,40,198.9,521.3,31616,17328,24.7,0,0.0,
12680,39813,1838,33.0,12,162.8,488.6,30760,6479,38.5,0,0.0,
12681,39815,7244,130.0,64,198.3,407.8,33968,27174,27.7,0,0.0,
12682,39817,7244,130.0,64,198.3,407.8,33968,27174,27.7,0,0.0,
12683,39819,7244,130.0,64,198.3,407.8,33968,27174,27.7,0,0.0,
12684,39823,3089,65.0,28,200.4,476.1,34906,10575,29.9,0,0.0,
12685,39824,1132,18.0,7,153.9,405.8,27512,3141,37.3,0,0.0,
12686,39825,7244,130.0,64,198.3,407.8,33968,27174,27.7,0,0.0,
12687,39826,2632,61.0,25,218.9,529.5,34604,9113,29.8,0,0.0,
12688,39827,6583,124.0,58,199.1,434.1,35237,25205,26.2,0,0.0,
12689,39828,6583,124.0,58,199.1,434.1,35237,25205,26.2,0,0.0,
12690,39834,7244,130.0,64,198.3,407.8,33968,27174,27.7,0,0.0,
12691,39836,2496,38.0,13,127.0,374.8,25807,7193,36.3,0,0.0,
12692,39837,1460,36.0,17,200.8,450.6,35276,5854,25.1,0,0.0,
12693,39840,2496,38.0,13,127.0,374.8,25807,7193,36.3,0,0.0,
12694,39841,3089,65.0,28,200.4,476.1,34906,10575,29.9,0,0.0,
12695,39842,2632,61.0,25,218.9,529.5,34604,9113,29.8,0,0.0,
12696,39845,2258,56.0,23,180.1,446.2,37672,8647,26.4,0,0.0,
12697,39846,1838,33.0,12,162.8,488.6,30760,6479,38.5,0,0.0,
12698,39851,1132,18.0,7,153.9,405.8,27512,3141,37.3,0,0.0,
12699,39854,682,20.0,10,250.0,527.2,29477,2302,29.5,0,0.0,
12700,39859,2258,56.0,23,180.1,446.2,37672,8647,26.4,0,0.0,
12701,39861,3089,65.0,28,200.4,476.1,34906,10575,29.9,0,0.0,
12702,39862,1838,33.0,12,162.8,488.6,30760,6479,38.5,0,0.0,
12703,39866,1838,33.0,12,162.8,488.6,30760,6479,38.5,0,0.0,
12704,39870,886,21.0,6,127.6,488.4,43115,3180,27.3,0,0.0,
12705,39877,2632,61.0,25,218.9,529.5,34604,9113,29.8,0,0.0,
12706,39885,2632,61.0,25,218.9,529.5,34604,9113,29.8,0,0.0,
12707,39886,2496,38.0,13,127.0,374.8,25807,7193,36.3,0,0.0,
12708,39897,6583,124.0,58,199.1,434.1,35237,25205,26.2,0,0.0,
12709,40003,5548,219.0,69,155.7,486.6,57447,45632,12.8,1,21.914446,
12710,40004,5618,252.0,85,185.4,551.5,54540,45126,12.7,19,421.043301,
12711,40006,1408,53.0,22,228.4,540.3,46708,8769,16.2,0,0.0,
12712,40007,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12713,40008,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12714,40009,4065,110.0,44,193.4,510.2,39089,19365,21.8,0,0.0,
12715,40010,3211,301.0,85,163.6,519.6,92097,64875,5.5,0,0.0,
12716,40011,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12717,40012,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12718,40013,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12719,40014,3211,301.0,85,163.6,519.6,92097,64875,5.5,0,0.0,
12720,40019,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12721,40020,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12722,40022,5548,219.0,69,155.7,486.6,57447,45632,12.8,6,131.486676,
12723,40025,124850,4320.0,1623,191.1,519.9,48264,763623,16.8,0,0.0,
12724,40026,3211,301.0,85,163.6,519.6,92097,64875,5.5,0,0.0,
12725,40031,3211,301.0,85,163.6,519.6,92097,64875,5.5,0,0.0,
12726,40033,4065,110.0,44,193.4,510.2,39089,19365,21.8,0,0.0,
12727,40036,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12728,40037,4065,110.0,44,193.4,510.2,39089,19365,21.8,0,0.0,
12729,40040,2284,66.0,27,180.2,463.0,39983,12063,19.7,0,0.0,
12730,40041,124850,4320.0,1623,191.1,519.9,48264,763623,16.8,0,0.0,
12731,40045,1408,53.0,22,228.4,540.3,46708,8769,16.2,0,0.0,
12732,40046,1545,92.0,30,180.9,530.2,67437,17894,8.8,0,0.0,
12733,40047,9474,407.0,126,174.0,536.2,54924,78702,12.3,0,0.0,
12734,40048,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12735,40049,4065,110.0,44,193.4,510.2,39089,19365,21.8,0,0.0,
12736,40050,2814,104.0,43,233.2,564.5,43799,15620,18.3,4,256.0819462,
12737,40051,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12738,40052,5618,252.0,85,185.4,551.5,54540,45126,12.7,0,0.0,
12739,40055,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12740,40056,3211,301.0,85,163.6,519.6,92097,64875,5.5,0,0.0,
12741,40057,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12742,40058,2814,104.0,43,233.2,564.5,43799,15620,18.3,0,0.0,
12743,40059,124850,4320.0,1623,191.1,519.9,48264,763623,16.8,0,0.0,
